host_is_superhost,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,number_of_reviews,review_scores_rating,z_score
True,True,1071 RW,52.35379858345286,4.880245142355748,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,225.0,1575.0,225.0,225.0,10,98.0,0.6279134541283825
True,True,1072 XB,52.35640727737931,4.8889687728083056,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,200.0,1400.0,200.0,200.0,13,92.0,0.42398009401292247
True,True,1065 EH,52.3540875814175,4.832878672774542,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,70.0,490.0,70.0,70.0,12,98.0,0.6364733785874696
True,True,1092 BK,52.358135936414605,4.9229101723376205,t,Apartment,Entire home/apt,4,1.0,3.0,4.0,200.0,1400.0,200.0,200.0,4,100.0,0.42398009401292247
True,True,1057 CT,52.36695691651593,4.853273214067788,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,160.0,1120.0,160.0,160.0,6,97.0,0.09768671782818647
True,True,1055 cv,52.37808212158064,4.852520489816134,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,2,90.0,0.22860665835654956
True,True,1068WC,52.35325778463401,4.814620041667892,f,House,Entire home/apt,4,1.5,3.0,4.0,200.0,1400.0,200.0,200.0,25,96.0,0.42398009401292247
True,True,1073,52.3552336420946,4.8958126654648,f,Apartment,Private room,2,1.0,0.0,1.0,59.0,413.0,59.0,59.0,63,88.0,0.726204057038272
True,True,1018 LZ,52.37147545331127,4.921466311818409,t,Apartment,Entire home/apt,4,1.0,3.0,3.0,138.0,966.0,138.0,138.0,3,100.0,0.08177463907341834
True,True,1011 EW,52.37283060322093,4.900961198196594,t,Bed and breakfast,Private room,4,1.0,2.0,2.0,250.0,1750.0,250.0,250.0,20,98.0,0.8318468142438425
True,True,1013 MR,52.38880554599519,4.885057464476965,t,Apartment,Entire home/apt,3,1.0,1.0,3.0,120.0,840.0,120.0,120.0,19,93.0,0.22860665835654956
True,True,1028 BS,52.39389003986665,4.996275071104806,f,Guesthouse,Private room,3,1.0,0.0,2.0,80.0,560.0,80.0,80.0,39,97.0,0.5549000345412856
True,True,1055,52.3757165008099,4.845593614632084,f,Apartment,Entire home/apt,2,1.0,1.0,2.0,81.0,567.0,81.0,81.0,3,93.0,0.5467427001366671
True,True,1087,52.35801213871861,4.996575261372682,t,House,Entire home/apt,4,1.0,3.0,3.0,200.0,1400.0,200.0,200.0,5,100.0,0.42398009401292247
True,True,1065 LS,52.35768530198349,4.819957688201723,t,Apartment,Private room,2,1.0,1.0,1.0,57.0,399.0,57.0,57.0,12,95.0,0.7425187258475088
True,True,1081 JR,52.32484793576732,4.857014261555343,t,House,Entire home/apt,6,1.0,3.0,6.0,199.0,1393.0,199.0,199.0,2,100.0,0.4158227596083041
True,True,1011 ME,52.37186187686221,4.9006260472393866,t,Apartment,Private room,4,1.0,2.0,2.0,250.0,1750.0,250.0,250.0,54,99.0,0.8318468142438425
True,True,1053 NM,52.36163015216607,4.858436067189284,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,12,100.0,0.22860665835654956
True,True,1079 KP,52.34612741926903,4.9086954759956605,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,99.0,693.0,99.0,99.0,2,100.0,0.399910680853536
True,True,1092 JA,52.354054696704566,4.924621327608153,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,139.0,973.0,139.0,139.0,2,80.0,0.07361730466879994
True,True,1054,52.35857797918289,4.859989431817155,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,200.0,1400.0,200.0,200.0,25,92.0,0.42398009401292247
True,True,1074 JH,52.35143146231335,4.909006222618698,t,Boat,Entire home/apt,4,2.0,3.0,3.0,157.0,1099.0,157.0,157.0,21,96.0,0.07321471461433127
True,True,1051,52.38457080856759,4.873452639297504,f,Apartment,Entire home/apt,2,1.0,2.0,3.0,175.0,1225.0,175.0,175.0,6,100.0,0.2200467338974625
True,True,1056,52.373035487061465,4.856486563870064,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,119.0,833.0,119.0,119.0,9,98.0,0.23676399276116794
True,True,1051 EB,52.381829837215136,4.8730341423429575,f,Townhouse,Entire home/apt,3,1.0,1.0,2.0,100.0,700.0,100.0,100.0,22,95.0,0.39175334644891757
True,True,1016 LC,52.37335101369382,4.882938489651439,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,170.0,1190.0,170.0,170.0,14,96.0,0.1792600618743705
True,True,1094,52.363591691288406,4.93923683367833,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,150.0,1050.0,150.0,150.0,11,100.0,0.016113373782002467
True,True,1054 ZW,52.360437035825846,4.85797221609932,t,Houseboat,Private room,2,1.0,1.0,1.0,91.0,637.0,91.0,91.0,71,99.0,0.46516935609048315
True,True,1095,52.36577007763167,4.943488508058934,f,Apartment,Private room,2,1.0,1.0,1.0,85.0,595.0,85.0,85.0,13,82.0,0.5141133625181936
True,True,1011 KR,52.372013884144,4.904715328746838,t,Boat,Entire home/apt,2,1.5,0.0,1.0,155.0,1085.0,155.0,155.0,10,94.0,0.056900045805094474
True,True,1059 GC,52.348455011346594,4.842517353916453,t,Apartment,Private room,2,1.0,1.0,1.0,135.0,945.0,135.0,135.0,7,91.0,0.10624664228727354
True,True,1017 NE,52.36365205431756,4.883606174740144,f,Apartment,Entire home/apt,4,1.0,2.0,3.0,115.0,805.0,115.0,115.0,4,70.0,0.2693933303796415
True,True,1017 NE,52.36506074555468,4.882771739239069,f,Apartment,Entire home/apt,4,2.0,2.0,4.0,120.0,840.0,120.0,120.0,17,73.0,0.22860665835654956
True,True,1092 JK,52.35447563377581,4.9255939562361775,t,Apartment,Entire home/apt,2,1.5,1.0,2.0,155.0,1085.0,155.0,155.0,7,89.0,0.056900045805094474
True,True,1066 HA,52.34326156960254,4.8218178906829365,f,Villa,Private room,2,1.0,1.0,1.0,70.0,490.0,70.0,70.0,43,96.0,0.6364733785874696
True,True,1056,52.370594451413496,4.863980491669982,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,10,96.0,0.39175334644891757
True,True,1056 DE,52.372834778900135,4.849572423570416,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,13,94.0,0.5549000345412856
True,True,1025,52.396199797332365,4.93293637974571,f,Apartment,Private room,2,1.0,1.0,2.0,50.0,350.0,50.0,50.0,11,85.0,0.7996200666798375
True,True,1019 RA,52.37934236476202,4.926475130961936,t,Apartment,Private room,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,4,87.0,0.5549000345412856
True,True,1012,52.372845087977936,4.89452518086239,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,195.0,1365.0,195.0,195.0,7,97.0,0.3831934219898305
True,True,1015 TW,52.38561194625694,4.883201765547179,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,130.0,910.0,130.0,130.0,18,98.0,0.14703331431036554
True,True,1055TN,52.37879081868818,4.859313342576426,f,Serviced apartment,Private room,3,1.0,2.0,2.0,160.0,1120.0,160.0,160.0,48,95.0,0.09768671782818647
True,True,1097 NT,52.343635405446605,4.925121865070634,t,House,Entire home/apt,2,1.0,1.0,1.0,105.0,735.0,105.0,105.0,17,96.0,0.3509666744258256
True,True,1016 RR,52.372287833923,4.880518845586389,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,300.0,2100.0,300.0,300.0,1,100.0,1.2397135344747625
True,True,1025,52.396840182134646,4.9297228083149935,f,Apartment,Entire home/apt,4,1.0,2.0,3.0,150.0,1050.0,150.0,150.0,21,97.0,0.016113373782002467
True,True,1019 BB,52.37594773794626,4.945690777330063,t,Townhouse,Entire home/apt,4,2.0,3.0,3.0,150.0,1050.0,150.0,150.0,2,100.0,0.016113373782002467
True,True,1056 EN,52.37581337032544,4.857061877883826,t,Apartment,Entire home/apt,2,1.5,1.0,1.0,72.0,504.0,72.0,72.0,2,100.0,0.6201587097782327
True,True,1057,52.36705449152585,4.852151462147716,t,Apartment,Private room,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,27,99.0,0.5549000345412856
True,True,1087,52.3471105501338,5.011399917278617,t,House,Entire home/apt,5,1.0,3.0,3.0,200.0,1400.0,200.0,200.0,5,100.0,0.42398009401292247
True,True,1015,52.37549374071732,4.87706815099564,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,119.0,833.0,119.0,119.0,17,87.0,0.23676399276116794
True,True,1053KR,52.36727288167509,4.873394957003457,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,105.0,735.0,105.0,105.0,20,96.0,0.3509666744258256
True,True,1053 SX,52.36939845323124,4.8651522996987415,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,200.0,1400.0,200.0,200.0,7,94.0,0.42398009401292247
True,True,1058,52.36203008466914,4.8509996117827034,f,Apartment,Private room,4,1.0,1.0,2.0,94.0,658.0,94.0,94.0,17,90.0,0.440697352876628
True,True,1018 KN,52.37116334684666,4.9164452255764814,f,Apartment,Entire home/apt,1,1.0,1.0,1.0,95.0,665.0,95.0,95.0,26,98.0,0.43254001847200957
True,True,1094 GC,52.36353284193781,4.931409068513587,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,120.0,840.0,120.0,120.0,7,100.0,0.22860665835654956
True,True,1098 PS,52.35391209376401,4.944697511460936,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,115.0,805.0,115.0,115.0,9,98.0,0.2693933303796415
True,True,1016 LT,52.37454303419203,4.880965883855112,t,Apartment,Entire home/apt,4,1.5,1.0,1.0,140.0,980.0,140.0,140.0,23,99.0,0.06545997026418154
True,True,1076 KN,52.343522623265436,4.863280313223727,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,180.0,1260.0,180.0,180.0,6,83.0,0.2608334059205545
True,True,1056 NV,52.37215589146414,4.8490342400247535,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,229.0,1603.0,229.0,229.0,2,100.0,0.6605427917468562
True,True,1096,52.33906793327904,4.9200354104361415,f,Condominium,Entire home/apt,2,1.0,0.0,1.0,109.0,763.0,109.0,109.0,25,96.0,0.31833733680735193
True,True,1091 EJ,52.35396710458664,4.910970624484564,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,83.0,581.0,83.0,83.0,2,100.0,0.5304280313274303
True,True,1094 KA,52.36231669290744,4.934048130228849,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,130.0,910.0,130.0,130.0,5,100.0,0.14703331431036554
True,True,1094,52.36297149721101,4.93450292179174,f,Townhouse,Entire home/apt,4,1.5,3.0,4.0,189.0,1323.0,189.0,189.0,3,100.0,0.33424941556212007
True,True,1011 MV,52.3683915743071,4.905060662550869,t,Apartment,Private room,2,1.0,1.0,1.0,146.0,1022.0,146.0,146.0,4,100.0,0.016515963836471134
True,True,1011 MV,52.3691240949845,4.9046830760159805,t,Apartment,Private room,2,1.0,1.0,1.0,70.0,490.0,70.0,70.0,5,100.0,0.6364733785874696
True,True,1018 PX,52.371559781615254,4.932272711978452,t,Apartment,Entire home/apt,2,1.5,1.0,1.0,100.0,700.0,100.0,100.0,5,96.0,0.39175334644891757
True,True,1054,52.36062411657829,4.863794609702401,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,150.0,1050.0,150.0,150.0,3,100.0,0.016113373782002467
True,True,1073,52.357752029753954,4.896756657665971,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,190.0,1330.0,190.0,190.0,10,94.0,0.3424067499667385
True,True,1094 GB,52.35860491997068,4.937769977020925,t,Apartment,Entire home/apt,2,1.0,2.0,2.0,110.0,770.0,110.0,110.0,3,100.0,0.3101800024027336
True,True,1017 GN,52.36505108409879,4.8866673688923,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,139.0,973.0,139.0,139.0,28,96.0,0.07361730466879994
True,True,1091 BL,52.358847890010956,4.912491119024515,t,Apartment,Entire home/apt,4,1.5,1.0,4.0,150.0,1050.0,150.0,150.0,9,96.0,0.016113373782002467
True,True,1052,52.3734710316765,4.8720601072489895,t,Apartment,Entire home/apt,4,1.5,2.0,3.0,81.0,567.0,81.0,81.0,12,90.0,0.5467427001366671
True,True,1092 GH,52.3570188202401,4.9264861333548975,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,100.0,700.0,100.0,100.0,14,86.0,0.39175334644891757
True,True,1018 TE,52.36516761209554,4.916076436499493,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,300.0,2100.0,300.0,300.0,8,95.0,1.2397135344747625
True,True,1098 JJ,52.35064914539082,4.937732557132597,t,Townhouse,Entire home/apt,4,2.0,2.0,2.0,175.0,1225.0,175.0,175.0,6,93.0,0.2200467338974625
True,True,1053 BL,52.36601633279759,4.864590874894598,t,Apartment,Private room,4,1.0,2.0,2.0,175.0,1225.0,175.0,175.0,72,98.0,0.2200467338974625
True,True,1035,52.42034158148797,4.901952339484943,f,Bed and breakfast,Private room,2,1.0,1.0,1.0,90.0,630.0,90.0,90.0,20,98.0,0.47332669049510157
True,True,1025 RT,52.39391433589971,4.925411700080057,t,House,Entire home/apt,4,2.0,2.0,2.0,175.0,1225.0,175.0,175.0,21,90.0,0.2200467338974625
True,True,1053 XR,52.36881581661505,4.873729552198832,t,Condominium,Private room,2,1.0,1.0,1.0,55.0,385.0,55.0,55.0,23,95.0,0.7588333946567456
True,True,1056 BC,52.37530012574994,4.846855837347729,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,70.0,490.0,70.0,70.0,4,95.0,0.6364733785874696
True,True,1061,52.37675824511342,4.838276768946441,t,Apartment,Entire home/apt,2,1.5,1.0,1.0,100.0,700.0,100.0,100.0,4,95.0,0.39175334644891757
True,True,1013 AZ,52.385661193244225,4.892501474566479,t,Boat,Private room,2,1.0,1.0,1.0,110.0,770.0,110.0,110.0,72,99.0,0.3101800024027336
True,True,1025 LR,52.391053684788076,4.931150722637224,t,House,Entire home/apt,4,2.0,3.0,4.0,160.0,1120.0,160.0,160.0,3,93.0,0.09768671782818647
True,True,1079 SX,52.341738138766615,4.910207220141113,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,125.0,875.0,125.0,125.0,4,100.0,0.18781998633345753
True,True,1072,52.35306208258858,4.889490576515387,f,Apartment,Entire home/apt,5,1.0,2.0,2.0,148.0,1036.0,148.0,148.0,4,100.0,0.00020129502723433338
True,True,1092 JR,52.35381084291761,4.924349739536517,t,Townhouse,Private room,4,1.0,2.0,3.0,100.0,700.0,100.0,100.0,2,100.0,0.39175334644891757
True,True,1057,52.36715552784753,4.8593932419726755,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,200.0,1400.0,200.0,200.0,3,93.0,0.42398009401292247
True,True,1086 ZT,52.36164010743249,4.981310675081434,t,House,Entire home/apt,4,1.0,3.0,3.0,150.0,1050.0,150.0,150.0,4,90.0,0.016113373782002467
True,True,1061,52.3758407896355,4.839021332208648,f,Apartment,Entire home/apt,3,1.0,2.0,2.0,109.0,763.0,109.0,109.0,3,93.0,0.31833733680735193
True,True,1016 BE,52.37349174762572,4.887740639732646,t,Apartment,Entire home/apt,4,2.5,2.0,2.0,200.0,1400.0,200.0,200.0,27,88.0,0.42398009401292247
True,True,1065 CB,52.35945628135903,4.825830381278039,t,Apartment,Private room,2,1.5,1.0,1.0,60.0,420.0,60.0,60.0,8,85.0,0.7180467226336535
True,True,1074 HN,52.35078357805118,4.906406599847603,t,Apartment,Entire home/apt,4,1.5,1.0,2.0,120.0,840.0,120.0,120.0,5,96.0,0.22860665835654956
True,True,1025 SN,52.397512293919974,4.928190823762962,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,4,60.0,0.5549000345412856
True,True,1098 CV,52.353246323442754,4.935211589850843,t,Apartment,Entire home/apt,8,1.0,4.0,5.0,100.0,700.0,100.0,100.0,14,92.0,0.39175334644891757
True,True,1098 NA,52.35334768696791,4.940161582835854,t,House,Entire home/apt,4,1.0,3.0,3.0,130.0,910.0,130.0,130.0,12,85.0,0.14703331431036554
True,True,1054 DJ,52.36463805857397,4.876822609821884,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,3,87.0,0.39175334644891757
True,True,1056,52.37257572540928,4.849036516110347,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,8,95.0,0.39175334644891757
True,True,1015 GK,52.38346871753504,4.8821794653187665,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,140.0,980.0,140.0,140.0,1,80.0,0.06545997026418154
True,True,1056,52.37486574871393,4.846524125290249,f,House,Entire home/apt,4,1.0,2.0,4.0,150.0,1050.0,150.0,150.0,9,93.0,0.016113373782002467
True,True,1034 ZB,52.404910944978134,4.904934290141812,t,Boat,Entire home/apt,3,1.0,2.0,2.0,125.0,875.0,125.0,125.0,2,100.0,0.18781998633345753
True,True,1021 BM,52.38498138887315,4.91285155807921,t,House,Private room,2,1.0,1.0,1.0,65.0,455.0,65.0,65.0,8,95.0,0.6772600506105616
True,True,1064,52.37425463371692,4.820073208825335,f,Apartment,Private room,3,1.0,1.0,2.0,95.0,665.0,95.0,95.0,22,95.0,0.43254001847200957
True,True,1055 MT,52.379127169128864,4.856932167816285,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,2,100.0,0.22860665835654956
True,True,1052,52.375417110699175,4.872023215865231,f,Apartment,Private room,2,1.5,1.0,1.0,78.0,546.0,78.0,78.0,9,95.0,0.5712147033505224
True,True,1092 JK,52.356139437036894,4.9259822408830995,t,Apartment,Private room,4,2.0,2.0,4.0,90.0,630.0,90.0,90.0,36,95.0,0.47332669049510157
True,True,1073 VW,52.356800416424754,4.897758496417664,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,99.0,693.0,99.0,99.0,23,84.0,0.399910680853536
True,True,1051 XW,52.382934180542456,4.873093902705602,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,79.0,553.0,79.0,79.0,9,96.0,0.563057368945904
True,True,1078 PH,52.346449089441215,4.902894163318381,t,Apartment,Entire home/apt,2,1.5,1.0,2.0,95.0,665.0,95.0,95.0,15,97.0,0.43254001847200957
True,True,1012 TV,52.37531666071281,4.893398433207864,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,150.0,1050.0,150.0,150.0,21,84.0,0.016113373782002467
True,True,1072,52.353536851336486,4.891020056380964,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,99.0,693.0,99.0,99.0,20,93.0,0.399910680853536
True,True,1095 VS,52.3640146691059,4.942421143522061,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,5,100.0,0.39175334644891757
True,True,1017,52.36199776589326,4.902358974077127,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,180.0,1260.0,180.0,180.0,50,94.0,0.2608334059205545
True,True,1064 CT,52.37132176630736,4.828634398970277,t,Condominium,Entire home/apt,2,1.0,1.0,1.0,95.0,665.0,95.0,95.0,10,94.0,0.43254001847200957
True,True,1095 SZ,52.36546918586272,4.939604436937803,t,Apartment,Private room,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,5,100.0,0.5549000345412856
True,True,1072,52.355236187420616,4.891498414543579,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,120.0,840.0,120.0,120.0,10,100.0,0.22860665835654956
True,True,1053 AP,52.36790507294527,4.865979443202897,t,Townhouse,Entire home/apt,2,1.0,0.0,1.0,110.0,770.0,110.0,110.0,3,100.0,0.3101800024027336
True,True,1018 VD,52.36703126238771,4.9072053870745895,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,129.0,903.0,129.0,129.0,4,100.0,0.15519064871498395
True,True,1052 GJ,52.37949891658203,4.873800206183875,t,Guest suite,Private room,4,1.0,2.0,2.0,120.0,840.0,120.0,120.0,80,94.0,0.22860665835654956
True,True,1056 KB,52.373794928035316,4.865425158989113,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,195.0,1365.0,195.0,195.0,18,93.0,0.3831934219898305
True,True,1061 CZ,52.38005574417181,4.841684196163955,f,Apartment,Entire home/apt,2,1.5,1.0,1.0,89.0,623.0,89.0,89.0,7,97.0,0.48148402489972
True,True,1053SH,52.3636518793579,4.859474153137841,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,225.0,1575.0,225.0,225.0,1,80.0,0.6279134541283825
True,True,1057 JD,52.36711356515203,4.861489237612676,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,7,100.0,0.22860665835654956
True,True,1021 BV,52.38737948829145,4.916784663782155,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,120.0,840.0,120.0,120.0,3,87.0,0.22860665835654956
True,True,1095,52.36445726290193,4.9405347181343915,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,630.0,90.0,90.0,4,100.0,0.47332669049510157
True,True,1053 TM,52.371338571344026,4.867498644749922,t,Apartment,Entire home/apt,2,1.5,1.0,1.0,95.0,665.0,95.0,95.0,15,97.0,0.43254001847200957
True,True,1091,52.35710560706489,4.909001649126382,t,Apartment,Entire home/apt,4,1.0,3.0,3.0,150.0,1050.0,150.0,150.0,4,95.0,0.016113373782002467
True,True,1055 PL,52.38467054027794,4.856309043026941,t,Townhouse,Private room,2,1.0,1.0,1.0,47.0,329.0,47.0,47.0,35,84.0,0.8240920698936928
True,True,1093 HV,52.3596336606039,4.92847851735433,t,Condominium,Entire home/apt,4,1.5,2.0,4.0,147.0,1029.0,147.0,147.0,5,92.0,0.008358629431852733
True,True,1054 ZW,52.36172774217434,4.858333568892675,t,Apartment,Private room,1,1.0,1.0,1.0,75.0,525.0,75.0,75.0,22,100.0,0.5956867065643776
True,True,1058 DS,52.36107002331782,4.8513809181334855,t,Apartment,Entire home/apt,2,1.5,2.0,4.0,100.0,700.0,100.0,100.0,2,100.0,0.39175334644891757
True,True,1087 CN,52.357790574378775,4.994650259523635,t,House,Private room,3,2.0,1.0,2.0,63.0,441.0,63.0,63.0,35,98.0,0.6935747194197984
True,True,1102 TT,52.32051275667165,4.943857684851253,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,95.0,665.0,95.0,95.0,15,96.0,0.43254001847200957
True,True,1078 BT,52.3466889275025,4.8995620161527205,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,118.0,826.0,118.0,118.0,4,95.0,0.24492132716578635
True,True,1015 BH,52.37571383220696,4.889735292394605,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,225.0,1575.0,225.0,225.0,4,95.0,0.6279134541283825
True,True,1052 JS,52.37593730015379,4.875055021422335,t,House,Entire home/apt,4,1.0,2.0,3.0,175.0,1225.0,175.0,175.0,18,87.0,0.2200467338974625
True,True,1096,52.341175577214116,4.9185616921675495,f,Apartment,Entire home/apt,4,1.0,0.0,2.0,79.0,553.0,79.0,79.0,17,89.0,0.563057368945904
True,True,1015 JP,52.38067926798458,4.884644504325932,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,770.0,110.0,110.0,7,97.0,0.3101800024027336
True,True,1058 BP,52.360189528607386,4.851351908856574,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,195.0,1365.0,195.0,195.0,8,98.0,0.3831934219898305
True,True,1025 WS,52.39736896469603,4.941332652080635,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,100.0,700.0,100.0,100.0,7,100.0,0.39175334644891757
True,True,1055,52.380342058264674,4.856560142856165,f,Apartment,Entire home/apt,3,1.0,1.0,2.0,200.0,1400.0,200.0,200.0,22,98.0,0.42398009401292247
True,True,1082,52.32560319380153,4.876844224814406,f,Apartment,Private room,2,1.5,1.0,2.0,54.0,378.0,54.0,54.0,56,93.0,0.766990729061364
True,True,1081 CJ,52.324139868746826,4.861304255065603,t,House,Entire home/apt,6,2.5,4.0,4.0,121.0,847.0,121.0,121.0,1,80.0,0.22044932395193115
True,True,1082 SC,52.33452508864235,4.87044132620827,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,190.0,1330.0,190.0,190.0,28,96.0,0.3424067499667385
True,True,1012 XL,52.367728059638864,4.891533911270644,t,Bed and breakfast,Private room,4,1.0,2.0,4.0,175.0,1225.0,175.0,175.0,7,89.0,0.2200467338974625
True,True,1092 CW,52.35841140397151,4.9196609285205515,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,198.0,1386.0,198.0,198.0,14,100.0,0.4076654252036857
True,True,1074 XP,52.35469722578686,4.902360316374986,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,44,99.0,0.5549000345412856
True,True,1075,52.353601093498966,4.854432042073968,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,68.0,476.0,68.0,68.0,11,98.0,0.6527880473967064
True,True,1017 DT,52.362904430336286,4.895168706155372,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,274.0,1918.0,274.0,274.0,44,98.0,1.027622839954684
True,True,1056,52.37183713458744,4.865883707722348,f,Apartment,Private room,1,2.0,0.0,1.0,49.0,343.0,49.0,49.0,51,98.0,0.807777401084456
True,True,1091 NW,52.35341296094588,4.918117532367601,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,109.0,763.0,109.0,109.0,5,100.0,0.31833733680735193
True,True,1017 KT,52.362556813361685,4.889094930673638,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,149.0,1043.0,149.0,149.0,5,100.0,0.007956039377384067
True,True,1091 VL,52.35880309044675,4.9255510849584,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,8,98.0,0.39175334644891757
True,True,1033 VP,52.415413323543966,4.883358693669259,t,House,Entire home/apt,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,22,97.0,0.5549000345412856
True,True,1056 DB,52.37242201421428,4.850849960036422,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,126.0,882.0,126.0,126.0,21,100.0,0.17966265192883915
True,True,1056 DA,52.37042608360336,4.849355940519724,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,17,98.0,0.22860665835654956
True,True,1092,52.356245603918865,4.922008502876486,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,125.0,875.0,125.0,125.0,9,100.0,0.18781998633345753
True,True,1059,52.34900758082154,4.850205686128704,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,2,90.0,0.22860665835654956
True,True,1034 CK,52.4038803161104,4.908275135324779,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,80.0,560.0,80.0,80.0,10,84.0,0.5549000345412856
True,True,1051,52.38394426170658,4.87403091255598,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,10,98.0,0.22860665835654956
True,True,1056 JP,52.37606178984704,4.86341774827837,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,770.0,110.0,110.0,8,100.0,0.3101800024027336
True,True,1072 NT,52.35362871360194,4.894234846186403,t,House,Private room,2,1.0,1.0,1.0,70.0,490.0,70.0,70.0,2,100.0,0.6364733785874696
True,True,1087 AZ,52.360290606364615,4.990132199245566,t,House,Entire home/apt,4,2.0,3.0,3.0,300.0,2100.0,300.0,300.0,4,100.0,1.2397135344747625
True,True,1057 AK,52.36895961188746,4.8498533538415325,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,125.0,875.0,125.0,125.0,7,97.0,0.18781998633345753
True,True,1093 TS,52.36427341759187,4.924995620627401,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,70.0,490.0,70.0,70.0,2,100.0,0.6364733785874696
